rst, clk, count, bit_count, data_in[count], sdi, data_out, waddr, write_en, send, settings
0, 1,   69,   6, 225, 0,  26,  68, 0, 0, 0000
0, 0,   69,   6, 225, 0,  26,  68, 0, 0, 0000
0, 0,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 0,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 0,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 0,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 1,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 1,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 1,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 1,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 1,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 0,   69,   7, 225, 1,  26,  68, 0, 0, 0000
0, 0,   70,   0,  85, 0,  26,  68, 0, 0, 0000
0, 0,   70,   0,  85, 0,  26,  68, 0, 0, 0000
0, 0,   70,   0,  85, 0,  26,  68, 0, 0, 0000
0, 0,   70,   0,  85, 0,  26,  68, 0, 0, 0000
0, 1,   70,   0,  85, 0,  26,  68, 0, 0, 0000
0, 1,   70,   0,  85, 0, 225,  68, 1, 0, 0000
0, 1,   70,   0,  85, 0, 225,  68, 1, 0, 0000
0, 1,   70,   0,  85, 0, 225,  68, 1, 0, 0000
0, 1,   70,   0,  85, 0, 225,  68, 1, 0, 0000
0, 0,   70,   0,  85, 0, 225,  68, 1, 0, 0000
0, 0,   70,   1,  85, 1, 225,  68, 1, 0, 0000
0, 0,   70,   1,  85, 1, 225,  68, 1, 0, 0000
0, 0,   70,   1,  85, 1, 225,  68, 1, 0, 0000
0, 0,   70,   1,  85, 1, 225,  68, 1, 0, 0000
0, 1,   70,   1,  85, 1, 225,  68, 1, 0, 0000
0, 1,   70,   1,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   1,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   1,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   1,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   1,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   2,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   3,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   4,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   5,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 1,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   6,  85, 0, 225,  69, 0, 0, 0000
0, 0,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 1,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 0,   70,   7,  85, 1, 225,  69, 0, 0, 0000
0, 0,   71,   0, 191, 1, 225,  69, 0, 0, 0000
0, 0,   71,   0, 191, 1, 225,  69, 0, 0, 0000
0, 0,   71,   0, 191, 1, 225,  69, 0, 0, 0000
0, 0,   71,   0, 191, 1, 225,  69, 0, 0, 0000
0, 1,   71,   0, 191, 1, 225,  69, 0, 0, 0000
0, 1,   71,   0, 191, 1,  85,  69, 1, 0, 0000
0, 1,   71,   0, 191, 1,  85,  69, 1, 0, 0000
0, 1,   71,   0, 191, 1,  85,  69, 1, 0, 0000
0, 1,   71,   0, 191, 1,  85,  69, 1, 0, 0000
0, 0,   71,   0, 191, 1,  85,  69, 1, 0, 0000
0, 0,   71,   1, 191, 0,  85,  69, 1, 0, 0000
0, 0,   71,   1, 191, 0,  85,  69, 1, 0, 0000
0, 0,   71,   1, 191, 0,  85,  69, 1, 0, 0000
0, 0,   71,   1, 191, 0,  85,  69, 1, 0, 0000
0, 1,   71,   1, 191, 0,  85,  69, 1, 0, 0000
0, 1,   71,   1, 191, 0,  85,  70, 0, 0, 0000
0, 1,   71,   1, 191, 0,  85,  70, 0, 0, 0000
0, 1,   71,   1, 191, 0,  85,  70, 0, 0, 0000
0, 1,   71,   1, 191, 0,  85,  70, 0, 0, 0000
0, 0,   71,   1, 191, 0,  85,  70, 0, 0, 0000
0, 0,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   2, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   3, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   4, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   5, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   6, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 1,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 0,   71,   7, 191, 1,  85,  70, 0, 0, 0000
0, 0,   72,   0,  13, 0,  85,  70, 0, 0, 0000
0, 0,   72,   0,  13, 0,  85,  70, 0, 0, 0000
0, 0,   72,   0,  13, 0,  85,  70, 0, 0, 0000
0, 0,   72,   0,  13, 0,  85,  70, 0, 0, 0000
0, 1,   72,   0,  13, 0,  85,  70, 0, 0, 0000
0, 1,   72,   0,  13, 0, 191,  70, 1, 0, 0000
0, 1,   72,   0,  13, 0, 191,  70, 1, 0, 0000
0, 1,   72,   0,  13, 0, 191,  70, 1, 0, 0000
0, 1,   72,   0,  13, 0, 191,  70, 1, 0, 0000
0, 0,   72,   0,  13, 0, 191,  70, 1, 0, 0000
0, 0,   72,   1,  13, 0, 191,  70, 1, 0, 0000
0, 0,   72,   1,  13, 0, 191,  70, 1, 0, 0000
0, 0,   72,   1,  13, 0, 191,  70, 1, 0, 0000
0, 0,   72,   1,  13, 0, 191,  70, 1, 0, 0000
0, 1,   72,   1,  13, 0, 191,  70, 1, 0, 0000
0, 1,   72,   1,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   1,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   1,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   1,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   1,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   2,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   3,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   4,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   5,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 1,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   6,  13, 0, 191,  71, 0, 0, 0000
0, 0,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 1,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 0,   72,   7,  13, 1, 191,  71, 0, 0, 0000
0, 0,   73,   0, 234, 1, 191,  71, 0, 0, 0000
0, 0,   73,   0, 234, 1, 191,  71, 0, 0, 0000
0, 0,   73,   0, 234, 1, 191,  71, 0, 0, 0000
0, 0,   73,   0, 234, 1, 191,  71, 0, 0, 0000
0, 1,   73,   0, 234, 1, 191,  71, 0, 0, 0000
0, 1,   73,   0, 234, 1,  13,  71, 1, 0, 0000
0, 1,   73,   0, 234, 1,  13,  71, 1, 0, 0000
0, 1,   73,   0, 234, 1,  13,  71, 1, 0, 0000
0, 1,   73,   0, 234, 1,  13,  71, 1, 0, 0000
0, 0,   73,   0, 234, 1,  13,  71, 1, 0, 0000
0, 0,   73,   1, 234, 1,  13,  71, 1, 0, 0000
0, 0,   73,   1, 234, 1,  13,  71, 1, 0, 0000
0, 0,   73,   1, 234, 1,  13,  71, 1, 0, 0000
0, 0,   73,   1, 234, 1,  13,  71, 1, 0, 0000
0, 1,   73,   1, 234, 1,  13,  71, 1, 0, 0000
0, 1,   73,   1, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   1, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   1, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   1, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   1, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   2, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   3, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   4, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   5, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 1,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   6, 234, 1,  13,  72, 0, 0, 0000
0, 0,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 1,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 0,   73,   7, 234, 0,  13,  72, 0, 0, 0000
0, 0,   74,   0, 254, 1,  13,  72, 0, 0, 0000
0, 0,   74,   0, 254, 1,  13,  72, 0, 0, 0000
0, 0,   74,   0, 254, 1,  13,  72, 0, 0, 0000
0, 0,   74,   0, 254, 1,  13,  72, 0, 0, 0000
0, 1,   74,   0, 254, 1,  13,  72, 0, 0, 0000
0, 1,   74,   0, 254, 1, 234,  72, 1, 0, 0000
0, 1,   74,   0, 254, 1, 234,  72, 1, 0, 0000
0, 1,   74,   0, 254, 1, 234,  72, 1, 0, 0000
0, 1,   74,   0, 254, 1, 234,  72, 1, 0, 0000
0, 0,   74,   0, 254, 1, 234,  72, 1, 0, 0000
0, 0,   74,   1, 254, 1, 234,  72, 1, 0, 0000
0, 0,   74,   1, 254, 1, 234,  72, 1, 0, 0000
0, 0,   74,   1, 254, 1, 234,  72, 1, 0, 0000
0, 0,   74,   1, 254, 1, 234,  72, 1, 0, 0000
0, 1,   74,   1, 254, 1, 234,  72, 1, 0, 0000
0, 1,   74,   1, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   1, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   1, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   1, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   1, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   2, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   3, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   4, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   5, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 1,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   6, 254, 1, 234,  73, 0, 0, 0000
0, 0,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 0,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 0,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 0,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 1,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 1,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 1,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 1,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 1,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 0,   74,   7, 254, 0, 234,  73, 0, 0, 0000
0, 0,   75,   0, 226, 1, 234,  73, 0, 0, 0000
0, 0,   75,   0, 226, 1, 234,  73, 0, 0, 0000
0, 0,   75,   0, 226, 1, 234,  73, 0, 0, 0000
0, 0,   75,   0, 226, 1, 234,  73, 0, 0, 0000
0, 1,   75,   0, 226, 1, 234,  73, 0, 0, 0000
0, 1,   75,   0, 226, 1, 254,  73, 1, 0, 0000
0, 1,   75,   0, 226, 1, 254,  73, 1, 0, 0000
0, 1,   75,   0, 226, 1, 254,  73, 1, 0, 0000
0, 1,   75,   0, 226, 1, 254,  73, 1, 0, 0000
0, 0,   75,   0, 226, 1, 254,  73, 1, 0, 0000
0, 0,   75,   1, 226, 1, 254,  73, 1, 0, 0000
